machine_name,model_name,board_name,lot_number,model_code,default_date,volume,rest_volume,line_code,productions,divisions_volume
GC07,OPERATION_UNIT,KEY,1199927-20,Y8469973R,2025-12-02,100.0,0,GC25,"{datetime.datetime(2025, 12, 5, 0, 0): 100}",1
GC07,OPERATION_UNIT,KEY,1199928-20,Y8469973R,2025-12-02,100.0,0,GC25,"{datetime.datetime(2025, 12, 5, 0, 0): 100}",1
GC07,XGMU-SNMP(FULL),MAIN,1199425-10,Y8469622M,2025-12-02,21.0,0,GC02,"{datetime.datetime(2025, 12, 5, 0, 0): 21}",1
GC07,XGMU-SNMP(FULL),MAIN,1199425-20,Y8469622M,2025-12-02,21.0,0,GC02,"{datetime.datetime(2025, 12, 5, 0, 0): 21}",1
GC07,FH1578B0F,MAIN,-10,Y8469896R,2026-01-07,120.0,0,GC18,"{datetime.datetime(2025, 11, 14, 0, 0): 'GC18', datetime.datetime(2025, 11, 15, 0, 0): 'GC06', datetime.datetime(2025, 11, 19, 0, 0): 120}",1
GC07,FH1578B0F,MAIN,-20,Y8469896R,2026-01-07,120.0,0,GC18,"{datetime.datetime(2025, 11, 14, 0, 0): 'GC18', datetime.datetime(2025, 11, 15, 0, 0): 'GC06', datetime.datetime(2025, 11, 19, 0, 0): 120}",1
GC07,FH2223,MAIN,1198883-10,Y8469896R,2025-10-14,140.0,0,GC18,"{datetime.datetime(2025, 11, 17, 0, 0): 120}",1
GC07,FH2223,FH2223基板,1198883-20,Y8470561R,2025-10-14,120.0,0,GC18,"{datetime.datetime(2025, 11, 17, 0, 0): 120}",1
GC07,FH2223,FH2223基板,1199304-10,Y8470561R,2025-11-07,120.0,0,GC18,"{datetime.datetime(2025, 11, 17, 0, 0): 133}",1
GC07,FH2223,FH2223基板,1199304-20,Y8470561R,2025-11-07,133.0,0,GC18,"{datetime.datetime(2025, 11, 17, 0, 0): 133}",1
GC07,FH2388,FH2388基板,1167363-10,Y8470738R,2023-01-10,,0,GC18,"{datetime.datetime(2025, 11, 17, 0, 0): 4}",1
GC07,FH2388,FH2388基板,1167363-20,Y8470629R,2023-01-10,4.0,0,GC18,"{datetime.datetime(2025, 11, 17, 0, 0): 4}",1
GC07,PCB-2503 EXTERNAL-IO BD,POWER-SW集合,1199404-10,Y8469968R,2025-11-05,200.0,0,GC25,"{datetime.datetime(2025, 11, 18, 0, 0): 22}",2
GC07,PCB-2503 EXTERNAL-IO BD,EXTERNAL-IO集合,1199407-10,Y8469970R,2025-11-05,22.0,0,GC25,"{datetime.datetime(2025, 11, 18, 0, 0): 10}",2
GC07,OPERATION_UNIT,EXTERNAL-IO集合,1199398-10,Y8469970R,2025-11-05,100.0,0,GC25,"{datetime.datetime(2025, 11, 18, 0, 0): 100}",1
GC07,OPERATION_UNIT,KEY,1199398-20,Y8469973R,2025-11-05,100.0,0,GC25,"{datetime.datetime(2025, 11, 18, 0, 0): 100}",1
GC07,RECORDER_UNIT,KEY,1199411-10,Y8469973R,2025-11-13,100.0,0,GC25,"{datetime.datetime(2025, 11, 21, 0, 0): 30}",10
GC07,RECORDER_UNIT,MAIN集合,1199411-20,Y8469975R,2025-11-13,30.0,0,GC25,"{datetime.datetime(2025, 11, 21, 0, 0): 30}",10
GC07,RECORDER_UNIT,MAIN集合,1199894-10,Y8469975R,2025-11-13,50.0,0,GC25,"{datetime.datetime(2025, 11, 21, 0, 0): 150}",10
GC07,RECORDER_UNIT,MAIN集合,1199894-20,Y8469975R,2025-11-13,150.0,0,GC25,"{datetime.datetime(2025, 11, 21, 0, 0): 150}",10
GC07,PCB-2499 INPUT-BOX BD,INPUT-BOX,1199391-10,Y8470095R,2025-11-05,1.0,0,GC25,"{datetime.datetime(2025, 11, 24, 0, 0): 100}",1
GC07,PCB-2499 INPUT-BOX BD,INPUT-BOX,1199391-20,Y8469971R,2025-11-05,100.0,0,GC25,"{datetime.datetime(2025, 11, 24, 0, 0): 100}",1
GC07,PCB-2499 INPUT-BOX BD,INPUT-BOX,1199394-10,Y8469971R,2025-11-05,100.0,0,GC25,"{datetime.datetime(2025, 11, 24, 0, 0): 100}",1
GC07,PCB-2499 INPUT-BOX BD,INPUT-BOX,1199394-20,Y8469971R,2025-11-05,100.0,0,GC25,"{datetime.datetime(2025, 11, 24, 0, 0): 100}",1
GC07,FH1230B2F,MAIN集合,1199558-10,Y8469977R,2025-11-19,240.0,0,GC18,"{datetime.datetime(2025, 11, 19, 0, 0): 120}",10
GC07,FH1230B2F,MAIN集合,1199911-10,Y8469901R,2025-12-10,120.0,0,GC18,"{datetime.datetime(2025, 11, 19, 0, 0): 40}",10
GC07,FH1230B2F,MAIN集合,1199911-20,Y8469901R,2025-12-10,40.0,0,GC18,"{datetime.datetime(2025, 11, 19, 0, 0): 40}",10
GC07,FH1293B2F,MAIN集合,1199336-10,Y8469913R,2025-11-06,30.0,0,GC18,"{datetime.datetime(2025, 11, 19, 0, 0): 48}",1
GC07,FH1293B2F,MAIN,1199879-10,Y8469907R,2025-12-11,48.0,0,GC18,"{datetime.datetime(2025, 11, 19, 0, 0): 10}",1
GC07,FH1344,MAIN,1199486-10,Y8469907R,2025-10-29,20.0,0,GC18,"{datetime.datetime(2025, 11, 19, 0, 0): 11}",1
GC07,FH1344,MAIN,1199486-20,Y8469926RA,2025-10-29,11.0,0,GC18,"{datetime.datetime(2025, 11, 19, 0, 0): 11}",1
GC07,FH1412A0F,MAIN集合,1199130-10,Y8469960R,2025-10-27,,0,GC18,"{datetime.datetime(2025, 11, 19, 0, 0): 10}",1
GC07,FH1412A0F,MAIN,1199130-20,Y8469928R,2025-10-27,10.0,0,GC18,"{datetime.datetime(2025, 11, 19, 0, 0): 10}",1
GC07,FH1433B1F,MAIN,1199322-10,Y8469928R,2025-11-06,,0,GC18,"{datetime.datetime(2025, 11, 19, 0, 0): 184, datetime.datetime(2025, 11, 29, 0, 0): '1枚LEDフレキ基板\u3000MT：挿しなし'}",1
GC07,FH1436B3F,MAIN集合,1198215-10,Y8469898R,2025-09-17,30.0,0,GC18,"{datetime.datetime(2025, 11, 21, 0, 0): 60}",2
GC07,FH1436B3F,MAIN集合,1198215-20,Y8469899R,2025-09-17,60.0,0,GC18,"{datetime.datetime(2025, 11, 21, 0, 0): 60}",2
GC07,FH1816A0F,MAIN,1199320-10,Y8469943R,2025-11-11,,0,GC18,"{datetime.datetime(2025, 11, 19, 0, 0): 40}",1
GC07,FH1816A0F,ﾘﾓｰﾄIO,1199320-20,Y8470088R,2025-11-11,40.0,0,GC18,"{datetime.datetime(2025, 11, 19, 0, 0): 40}",1
GC07,FH1816A0F,ﾘﾓｰﾄIO,1199867-10,Y8470088R,2025-12-08,40.0,0,GC18,"{datetime.datetime(2025, 11, 19, 0, 0): 40}",1
GC07,FH1816A0F,ﾘﾓｰﾄIO,1199867-20,Y8470088R,2025-12-08,40.0,0,GC18,"{datetime.datetime(2025, 11, 19, 0, 0): 40}",1
GC07,FH1929A0F,MAIN集合,1189854-10,Y8470380R,2024-11-06,,0,GC18,"{datetime.datetime(2025, 11, 19, 0, 0): 270}",5
GC07,FH1929A0F,MAIN集合,1189854-20,Y8470156R,2024-11-06,270.0,0,GC18,"{datetime.datetime(2025, 11, 19, 0, 0): 270}",5
GC07,FH2125,MAIN集合,1199342-10,Y8470156R,2025-11-05,270.0,0,GC18,"{datetime.datetime(2025, 11, 19, 0, 0): 128}",4
GC07,FH2125,LEDフレキ,1199345-10,Y8470624R,2025-11-13,128.0,0,GC18,"{datetime.datetime(2025, 11, 19, 0, 0): 80}",4
GC07,FH2338,LED集合,1199340-10,Y8470625R,2025-11-13,20.0,0,GC18,"{datetime.datetime(2025, 11, 19, 0, 0): 624}",4
GC07,FH2338,FH2338集合,1199884-10,Y8470766R,2025-12-09,624.0,0,GC18,"{datetime.datetime(2025, 11, 19, 0, 0): 480}",4
GC07,FH2338,FH2338集合,1199886-10,Y8470766R,2025-12-19,480.0,0,GC18,"{datetime.datetime(2025, 11, 19, 0, 0): 480}",4
GC07,PLUM CPU,FH2338集合,1197607-10,Y8470766R,2025-07-22,578.0,0,GC07,"{datetime.datetime(2025, 11, 18, 0, 0): 4}",2
GC07,PLUM CPU,PLUM-MA集合,1197607-20,Y8469848R,2025-07-22,4.0,0,GC07,"{datetime.datetime(2025, 11, 18, 0, 0): 4}",2
GC07,VCB-N3A4B,MAIN,1198620-10,Y8469622M,2025-10-31,20.0,0,GT13,"{datetime.datetime(2025, 11, 16, 0, 0): 100}",20
GC07,VCB-N3A4B,DCP-77Z集合,1198620-20,Y8470252RA,2025-10-31,100.0,0,GT13,"{datetime.datetime(2025, 11, 16, 0, 0): 100}",20
GC07,VCB-H3C8,DCP-77Z集合,1198863-10,Y8470252RA,2025-10-06,6600.0,0,GT13,"{datetime.datetime(2025, 11, 17, 0, 0): 600}",20
GC07,VCB-H3C8,DCP-77Z集合,1198863-20,Y8470432R,2025-10-06,600.0,0,GT13,"{datetime.datetime(2025, 11, 17, 0, 0): 600}",20
GC07,VCB-H3C8,DCP-77Z集合,1198868-10,Y8470432R,2025-10-06,600.0,0,GT13,"{datetime.datetime(2025, 11, 17, 0, 0): 600}",20
GC07,VCB-H3C8,VPR-126Z集合,1198868-20,Y8470434R,2025-10-06,600.0,0,GT13,"{datetime.datetime(2025, 11, 17, 0, 0): 600}",20
GC07,VCB-T2C4,DCP-122Z集合,1200016-10,Y8470730R,2025-12-12,1980.0,0,GT13,"{datetime.datetime(2025, 11, 17, 0, 0): 2400}",20
GC07,VCB-T2C4,DCP-122Z集合,1200016-20,Y8470730R,2025-12-12,2400.0,0,GT13,"{datetime.datetime(2025, 11, 17, 0, 0): 2400}",20
GC07,VCB-T2C4,DCP-122Z集合,1200018-10,Y8470730R,2025-12-12,2400.0,0,GT13,"{datetime.datetime(2025, 11, 17, 0, 0): 2880}",20
GC07,VCB-T2C4,DCP-122Z集合,1200018-20,Y8470730R,2025-12-12,2880.0,0,GT13,"{datetime.datetime(2025, 11, 17, 0, 0): 2880}",20
GC07,VCB-T5C4F,DCP-122Z集合,1200015-10,Y8470732R,2025-12-12,4800.0,0,GT13,"{datetime.datetime(2025, 11, 17, 0, 0): 2200}",20
GC07,VCB-T5C4F,DCP-122Z集合,1200015-20,Y8470732R,2025-12-12,2200.0,0,GT13,"{datetime.datetime(2025, 11, 17, 0, 0): 2200}",20
GC07,VCB-T5C4L,DCP-122Z集合,1200020-10,Y8470734R,2025-12-19,3000.0,0,GT13,"{datetime.datetime(2025, 11, 17, 0, 0): 2800}",20
GC07,VCB-T5C4L,DCP-122Z集合,1200020-20,Y8470734R,2025-12-19,2800.0,0,GT13,"{datetime.datetime(2025, 11, 17, 0, 0): 2800}",20
GC07,VCB-H761B,DCP-122Z集合,1198099-10,Y8470736R,2026-01-08,3120.0,0,GT15,"{datetime.datetime(2025, 11, 18, 0, 0): 3840}",16
GC07,VCB-H761B,DCP-137Z集合,1198099-20,Y8470833R,2026-01-08,3840.0,0,GT15,"{datetime.datetime(2025, 11, 18, 0, 0): 3840}",16
GC07,VCB-H761B,DCP-137Z集合,1198100-10,Y8470833R,2026-01-08,3840.0,0,GT15,"{datetime.datetime(2025, 11, 18, 0, 0): 3840}",16
GC07,VCB-H761B,PS-977Z集合,1198100-20,Y8470835R,2026-01-08,3840.0,0,GT15,"{datetime.datetime(2025, 11, 18, 0, 0): 3840}",16
GC07,VCB-H761B,PS-977Z集合,,Y8470835R,2026-01-08,3840.0,0,GT15,"{datetime.datetime(2025, 11, 18, 0, 0): 384}",16
GC08,2EGTKB000300,DV1集合,1199446-20,Y8469495M,2025-11-14,64.0,0,GT11,"{datetime.datetime(2025, 11, 14, 0, 0): 64}",4
GC08,2EGTKB000300,DV2集合,1199447-10,Y8469497M,2025-11-14,64.0,0,GT11,"{datetime.datetime(2025, 11, 14, 0, 0): 64}",4
GC08,2EGTKB000300,DV2集合,1199447-20,Y8469497M,2025-11-14,64.0,0,GT11,"{datetime.datetime(2025, 11, 14, 0, 0): 64}",4
GC08,MA-E355/L REV2(SA-M1),AMM574-LTE集合,1199293-10,Y8470709R,2025-11-17,300.0,0,GC07,"{datetime.datetime(2025, 11, 14, 0, 0): 300}",2
GC08,MA-E355/L REV2(SA-M1),AMM574-LTE集合,1199293-20,Y8470709R,2025-11-17,300.0,0,GC07,"{datetime.datetime(2025, 11, 14, 0, 0): 300}",2
GC08,MA-E350/2L#NSTG,AMM574-2SIM集合,1199642-10,Y8470707R,2025-11-25,200.0,0,GC07,"{datetime.datetime(2025, 11, 26, 0, 0): 200}",2
GC08,MA-E350/2L#NSTG,AMM574-2SIM集合,1199642-20,Y8470707R,2025-11-25,200.0,0,GC07,"{datetime.datetime(2025, 11, 26, 0, 0): 200}",2
GC08,AAE004547-CAA,MAIN集合,1200074-10,Y8470680R,2025-11-25,960.0,0,GC09,"{datetime.datetime(2025, 11, 26, 0, 0): 960}",6
GC08,FW-T/FW-R,FW-R集合,1199826-10,Y8469802R,2025-12-02,200.0,0,GT20,"{datetime.datetime(2025, 12, 1, 0, 0): 200}",4
GC08,FW-T/FW-R,FW-T集合,1199824-10,Y8469800R,2025-12-02,200.0,0,GT20,"{datetime.datetime(2025, 12, 1, 0, 0): 200}",4
GC08,FW-T/FW-R,FW-R集合,1199826-20,Y8469802R,2025-12-02,200.0,0,GT20,"{datetime.datetime(2025, 12, 1, 0, 0): 100, datetime.datetime(2025, 12, 2, 0, 0): 100}",4
GC08,FW-T/FW-R,FW-T集合,1199824-20,Y8469800R,2025-12-02,200.0,0,GT20,"{datetime.datetime(2025, 12, 2, 0, 0): 200}",4
GC08,2EGTKA000300,DV集合,1199829-10,Y8469493M,2025-12-02,68.0,0,GT11,"{datetime.datetime(2025, 12, 2, 0, 0): 68}",4
GC08,2EGTKB000300,DV1集合,1199836-10,Y8469495M,2025-12-02,12.0,0,GT11,"{datetime.datetime(2025, 12, 2, 0, 0): 12}",4
GC08,2EGTKA000300,DV集合,1199829-20,Y8469493M,2025-12-02,68.0,0,GT11,"{datetime.datetime(2025, 12, 2, 0, 0): 68}",4
GC08,2EGTKB000300,DV1集合,1199836-20,Y8469495M,2025-12-02,12.0,0,GT11,"{datetime.datetime(2025, 12, 2, 0, 0): 12}",4
GC08,2EGTKB000300,DV2集合,1199838-10,Y8469497M,2025-12-02,12.0,0,GT11,"{datetime.datetime(2025, 12, 3, 0, 0): 12}",4
GC08,2EGTKB000300,DV2集合,1199838-20,Y8469497M,2025-12-02,12.0,0,GT11,"{datetime.datetime(2025, 12, 3, 0, 0): 12}",4
GC08,MA-E355/L REV2(SA-M1),AMM574-LTE集合,1199770-10,Y8470709R,2025-12-03,200.0,0,GC07,"{datetime.datetime(2025, 12, 3, 0, 0): 200}",2
GC08,MA-E355/L REV2(SA-M1),AMM574-LTE集合,1199770-20,Y8470709R,2025-12-03,200.0,0,GC07,"{datetime.datetime(2025, 12, 3, 0, 0): 200}",2
GC09,CN-SNDFJ0CJ,770AMAIN,1199143-20,Y8470811R,2025-11-05,1.0,0,GC03,"{datetime.datetime(2025, 11, 14, 0, 0): 1}",1
GC09,CN-SNDFJ0CJ,770AMAIN,1199787-20,Y8470811R,2025-11-14,460.0,0,GC03,"{datetime.datetime(2025, 11, 14, 0, 0): 200, datetime.datetime(2025, 11, 17, 0, 0): 260}",1
GC09,CN-SNDFJ0CJ,770AMAIN,1199788-20,Y8470811R,2025-11-14,430.0,0,GC03,"{datetime.datetime(2025, 11, 17, 0, 0): 315, datetime.datetime(2025, 11, 18, 0, 0): 115}",1
GC09,FVA-U3SX,MAIN集合,1199243-10,Y8469758RA,2025-11-18,1200.0,0,GC12,"{datetime.datetime(2025, 11, 18, 0, 0): 1200}",6
GC09,FVA-U3SX,MAIN集合,1199243-20,Y8469758RA,2025-11-18,1200.0,0,GC12,"{datetime.datetime(2025, 11, 18, 0, 0): 1200}",6
GC09,CN-SNDFJ0CJ,770AMAIN,1199789-20,Y8470811R,2025-11-14,400.0,0,GC03,"{datetime.datetime(2025, 11, 19, 0, 0): 400}",1
GC09,CN-SNDFJ0CJ,770AMAIN,1199790-20,Y8470811R,2025-11-19,400.0,0,GC03,"{datetime.datetime(2025, 11, 19, 0, 0): 75, datetime.datetime(2025, 11, 20, 0, 0): 325}",1
GC09,CN-SNDFJ0CJ,770AMAIN,1199966-20,Y8470811R,2025-11-20,400.0,0,GC03,"{datetime.datetime(2025, 11, 20, 0, 0): 250, datetime.datetime(2025, 11, 21, 0, 0): 150}",1
GC09,CN-SNDFJ0CJ,770AMAIN,1199967-20,Y8470811R,2025-11-20,400.0,0,GC03,"{datetime.datetime(2025, 11, 21, 0, 0): 400}",1
GC09,CN-SNDFJ0CJ,770AMAIN,1199968-20,Y8470811R,2025-11-20,400.0,0,GC03,"{datetime.datetime(2025, 11, 21, 0, 0): 25, datetime.datetime(2025, 11, 25, 0, 0): 375}",1
GC09,FVA-U3SX,MAIN集合,1199726-10,Y8469758RA,2025-11-26,1200.0,0,GC12,"{datetime.datetime(2025, 11, 25, 0, 0): 1200}",6
GC09,FVA-U3SX,MAIN集合,1199726-20,Y8469758RA,2025-11-26,1200.0,0,GC12,"{datetime.datetime(2025, 11, 25, 0, 0): 1200}",6
GC09,CN-SNDFJ0CJ,770AMAIN,1199969-20,Y8470811R,2025-11-26,400.0,0,GC03,"{datetime.datetime(2025, 11, 27, 0, 0): 400}",1
GC09,CN-SNDFJ0CJ,770AMAIN,1199970-20,Y8470811R,2025-11-26,400.0,0,GC03,"{datetime.datetime(2025, 11, 28, 0, 0): 400}",1
GC09,EA-2406A-A,MAIN,1199897-10,Y8469665R,2025-12-02,40.0,0,GC04,"{datetime.datetime(2025, 12, 1, 0, 0): 40}",1
GC09,EA-2406A-A,MAIN,1199897-20,Y8469665R,2025-12-02,40.0,0,GC04,"{datetime.datetime(2025, 12, 1, 0, 0): 40}",1
GC09,FVA-U3SX,MAIN集合,1199893-10,Y8469758RA,2025-12-03,1200.0,0,GC12,"{datetime.datetime(2025, 12, 3, 0, 0): 1200}",6
GC09,FVA-U3SX,MAIN集合,1199893-20,Y8469758RA,2025-12-03,1200.0,0,GC12,"{datetime.datetime(2025, 12, 3, 0, 0): 1200}",6
GC09,CN-SNDDJ0CJ,410BMAIN,1199667-20,Y8470720R,2025-11-07,1.0,0,GC03,"{datetime.datetime(2025, 11, 16, 0, 0): 1}",1
GC09,CI-1200A-A,MAIN集合,1191504-10,Y8470005R,2024-12-20,100.0,0,GC04,"{datetime.datetime(2025, 11, 28, 0, 0): 100}",2
GC09,CI-1200A-A,MAIN集合,1191504-20,Y8470005R,2024-12-20,100.0,0,GC04,"{datetime.datetime(2025, 11, 28, 0, 0): 100}",2
GC09,CI-1300A-A,MAIN集合,1198378-10,Y8470009R,2025-09-19,200.0,0,GC04,"{datetime.datetime(2025, 11, 19, 0, 0): 200}",2
GC09,CI-1300A-A,MAIN集合,1198378-20,Y8470009R,2025-09-19,200.0,0,GC04,"{datetime.datetime(2025, 11, 19, 0, 0): 200}",2
GC09,CI-1300A-A,MAIN集合,-10,Y8470009R,2026-03-23,150.0,0,GC04,"{datetime.datetime(2025, 11, 19, 0, 0): 150}",2
GC09,CI-1300A-A,MAIN集合,-20,Y8470009R,2026-03-23,150.0,0,GC04,"{datetime.datetime(2025, 11, 19, 0, 0): 150}",2
GC09,EA-2406A-A,MAIN集合,1198695-10,Y8470011R,2025-10-20,100.0,0,GC04,"{datetime.datetime(2025, 11, 23, 0, 0): 60}",1
GC09,EA-2406A-A,MAIN,1198695-20,Y8469665R,2025-10-20,60.0,0,GC04,"{datetime.datetime(2025, 11, 23, 0, 0): 60}",1
GC09,TM-120,MAIN集合,1192202-10,Y8469964R,2025-01-14,175.0,0,GC04,"{datetime.datetime(2025, 11, 18, 0, 0): 50}",1
GC09,TM-120,MAIN,1192202-20,Y8470224R,2025-01-14,50.0,0,GC04,"{datetime.datetime(2025, 11, 18, 0, 0): 50}",1
GC09,TM-300,MAIN,1197434-10,Y8470224R,2025-08-04,50.0,0,GC04,"{datetime.datetime(2025, 11, 23, 0, 0): 100}",1
GC09,TM-300,MAIN集合,1197434-20,Y8470452R,2025-08-04,100.0,0,GC04,"{datetime.datetime(2025, 11, 23, 0, 0): 100}",1
GC09,BSR03RP,コントローラー集合,1189217-10,Y8470519R,2024-09-09,30.0,0,GC27,"{datetime.datetime(2025, 11, 17, 0, 0): 100}",2
GC09,BSR03RP,HANDY集合,1189217-20,Y8469996R,2024-09-09,100.0,0,GC27,"{datetime.datetime(2025, 11, 17, 0, 0): 100}",2
GC09,BSR031N,HANDY集合,1189399-10,Y8469996R,2024-09-30,100.0,0,GC27,"{datetime.datetime(2025, 11, 17, 0, 0): 200}",2
GC09,BSR031N,BASE集合,1189399-20,Y8469987R,2024-09-30,200.0,0,GC27,"{datetime.datetime(2025, 11, 17, 0, 0): 200}",2
GC09,BSR031N,BASE集合,1198093-10,Y8469987R,2025-09-02,200.0,0,GC27,"{datetime.datetime(2025, 11, 17, 0, 0): 20}",2
GC09,BSR031N,HANDY集合,1198093-20,Y8469989R,2025-09-02,20.0,0,GC27,"{datetime.datetime(2025, 11, 17, 0, 0): 20}",2
GC09,BSR031N,HANDY集合,1198096-10,Y8469989R,2025-09-02,20.0,0,GC27,"{datetime.datetime(2025, 11, 21, 0, 0): 480}",2
GC09,BSR031N,HANDY集合,1198096-20,Y8469989R,2025-09-02,480.0,0,GC27,"{datetime.datetime(2025, 11, 21, 0, 0): 480}",2
GC09,BSR03NC,HANDY集合,1199417-10,Y8469989R,2025-11-05,480.0,0,GC27,"{datetime.datetime(2025, 11, 17, 0, 0): 300}",2
GC09,BSR03NC,BASE集合,1199417-20,Y8470000R,2025-11-05,300.0,0,GC27,"{datetime.datetime(2025, 11, 17, 0, 0): 300}",2
GC09,TS-2910-20,BASE集合,1198349-10,Y8470000R,2025-10-07,300.0,0,GC16,"{datetime.datetime(2025, 11, 18, 0, 0): 40}",1
GC09,TS-2910-20,SGMCA,1198349-20,Y8469983RA,2025-10-07,40.0,0,GC16,"{datetime.datetime(2025, 11, 18, 0, 0): 40}",1
GC09,TS-2910-20,SGMCA,1199769-10,Y8469983RA,2025-12-10,40.0,0,GC16,"{datetime.datetime(2025, 11, 18, 0, 0): 10}",1
GC09,TS-2910-20,SGMCA,1199769-20,Y8469983RA,2025-12-10,10.0,0,GC16,"{datetime.datetime(2025, 11, 18, 0, 0): 10}",1
GC09,TS-2910-22,SGMCA,1198346-10,Y8469983RA,2025-10-08,50.0,0,GC16,"{datetime.datetime(2025, 11, 18, 0, 0): 10}",1
GC09,TS-2910-22,SGMCB,1198346-20,Y8469985RA,2025-10-08,10.0,0,GC16,"{datetime.datetime(2025, 11, 18, 0, 0): 10}",1
GC09,TS-2912-12,SGMCB,1196104-10,Y8469985RA,2025-06-03,10.0,0,GC16,"{datetime.datetime(2025, 11, 18, 0, 0): 50}",3
GC09,TS-2912-12,DDC集合,1196104-20,Y8470208R,2025-06-03,50.0,0,GC16,"{datetime.datetime(2025, 11, 18, 0, 0): 50}",3
GC09,TS-2912-12,DDC集合,1196102-10,Y8470208R,2025-06-03,50.0,0,GC16,"{datetime.datetime(2025, 11, 18, 0, 0): 50}",1
GC09,TS-2912-12,MAIN,1196102-20,Y8470206R,2025-06-03,50.0,0,GC16,"{datetime.datetime(2025, 11, 18, 0, 0): 50}",1
GC09,TS-2912-10,MAIN,1198343-10,Y8470206R,2025-10-03,50.0,0,GC16,"{datetime.datetime(2025, 11, 19, 0, 0): 10}",1
GC09,TS-2912-10,MAIN,1198343-20,Y8470378R,2025-10-03,10.0,0,GC16,"{datetime.datetime(2025, 11, 19, 0, 0): 10}",1
